Unnamed: 0,Area,Item,Year,yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,temp_bin,rain_bin,yield_bin,rainfall_level,temp_level,yield_level,cluster
8294,27,4,2006,100750,-1.5469944001011535,-0.4552525999173784,0.2388130485757251,high,low,low,Low,High,Low,0
8295,27,5,2006,56859,-1.5469944001011535,-0.4552525999173784,0.0962261212020312,high,low,low,Low,High,Low,0
8296,27,5,2006,56859,-1.5469944001011535,-0.4552525999173784,0.2388130485757251,high,low,low,Low,High,Low,0
8297,27,6,2006,30817,-1.5469944001011535,-0.4552525999173784,0.0962261212020312,high,low,low,Low,High,Low,0
8298,27,6,2006,30817,-1.5469944001011535,-0.4552525999173784,0.2388130485757251,high,low,low,Low,High,Low,0
8299,27,7,2006,119702,-1.5469944001011535,-0.4552525999173784,0.0962261212020312,high,low,low,Low,High,Low,0
8300,27,7,2006,119702,-1.5469944001011535,-0.4552525999173784,0.2388130485757251,high,low,low,Low,High,Low,0
8301,27,8,2006,64303,-1.5469944001011535,-0.4552525999173784,0.0962261212020312,high,low,low,Low,High,Low,0
8302,27,8,2006,64303,-1.5469944001011535,-0.4552525999173784,0.2388130485757251,high,low,low,Low,High,Low,0
8303,27,1,2007,80463,-1.5469944001011535,-0.4665272108369477,0.1532608921515091,high,low,low,Low,High,Low,0
8304,27,1,2007,80463,-1.5469944001011535,-0.4665272108369477,0.2879263235599971,high,low,low,Low,High,Low,0
8305,27,3,2007,255717,-1.5469944001011535,-0.4665272108369477,0.1532608921515091,high,low,medium,Low,High,Medium,0
8306,27,3,2007,255717,-1.5469944001011535,-0.4665272108369477,0.2879263235599971,high,low,medium,Low,High,Medium,0
8307,27,4,2007,97675,-1.5469944001011535,-0.4665272108369477,0.1532608921515091,high,low,low,Low,High,Low,0
8308,27,4,2007,97675,-1.5469944001011535,-0.4665272108369477,0.2879263235599971,high,low,low,Low,High,Low,0
8309,27,5,2007,56763,-1.5469944001011535,-0.4665272108369477,0.1532608921515091,high,low,low,Low,High,Low,0
8310,27,5,2007,56763,-1.5469944001011535,-0.4665272108369477,0.2879263235599971,high,low,low,Low,High,Low,0
8311,27,6,2007,32880,-1.5469944001011535,-0.4665272108369477,0.1532608921515091,high,low,low,Low,High,Low,0
8312,27,6,2007,32880,-1.5469944001011535,-0.4665272108369477,0.2879263235599971,high,low,low,Low,High,Low,0
8313,27,7,2007,298171,-1.5469944001011535,-0.4665272108369477,0.1532608921515091,high,low,medium,Low,High,Medium,0
8314,27,7,2007,298171,-1.5469944001011535,-0.4665272108369477,0.2879263235599971,high,low,medium,Low,High,Medium,0
8315,27,8,2007,64673,-1.5469944001011535,-0.4665272108369477,0.1532608921515091,high,low,low,Low,High,Low,0
8316,27,8,2007,64673,-1.5469944001011535,-0.4665272108369477,0.2879263235599971,high,low,low,Low,High,Low,0
8317,27,1,2008,79053,-1.5469944001011535,-0.4594889182214769,0.1896997735914525,high,low,low,Low,High,Low,0
8318,27,1,2008,79053,-1.5469944001011535,-0.4594889182214769,0.3322867009651464,high,low,low,Low,High,Low,0
8319,27,3,2008,259390,-1.5469944001011535,-0.4594889182214769,0.1896997735914525,high,low,medium,Low,High,Medium,0
8320,27,3,2008,259390,-1.5469944001011535,-0.4594889182214769,0.3322867009651464,high,low,medium,Low,High,Medium,0
8321,27,4,2008,97349,-1.5469944001011535,-0.4594889182214769,0.1896997735914525,high,low,low,Low,High,Low,0
8322,27,4,2008,97349,-1.5469944001011535,-0.4594889182214769,0.3322867009651464,high,low,low,Low,High,Low,0
8323,27,5,2008,56258,-1.5469944001011535,-0.4594889182214769,0.1896997735914525,high,low,low,Low,High,Low,0
8324,27,5,2008,56258,-1.5469944001011535,-0.4594889182214769,0.3322867009651464,high,low,low,Low,High,Low,0
8325,27,6,2008,33601,-1.5469944001011535,-0.4594889182214769,0.1896997735914525,high,low,low,Low,High,Low,0
8326,27,6,2008,33601,-1.5469944001011535,-0.4594889182214769,0.3322867009651464,high,low,low,Low,High,Low,0
8327,27,7,2008,276425,-1.5469944001011535,-0.4594889182214769,0.1896997735914525,high,low,medium,Low,High,Medium,0
8328,27,7,2008,276425,-1.5469944001011535,-0.4594889182214769,0.3322867009651464,high,low,medium,Low,High,Medium,0
8329,27,8,2008,65031,-1.5469944001011535,-0.4594889182214769,0.1896997735914525,high,low,low,Low,High,Low,0
8330,27,8,2008,65031,-1.5469944001011535,-0.4594889182214769,0.3322867009651464,high,low,low,Low,High,Low,0
8331,27,1,2009,78184,-1.5469944001011535,-0.4680616253407944,0.1786096792401657,high,low,low,Low,High,Low,0
8332,27,1,2009,78184,-1.5469944001011535,-0.4680616253407944,0.3307024017721051,high,low,low,Low,High,Low,0
8333,27,3,2009,264241,-1.5469944001011535,-0.4680616253407944,0.1786096792401657,high,low,medium,Low,High,Medium,0
8334,27,3,2009,264241,-1.5469944001011535,-0.4680616253407944,0.3307024017721051,high,low,medium,Low,High,Medium,0
8335,27,4,2009,95930,-1.5469944001011535,-0.4680616253407944,0.1786096792401657,high,low,low,Low,High,Low,0
8336,27,4,2009,95930,-1.5469944001011535,-0.4680616253407944,0.3307024017721051,high,low,low,Low,High,Low,0
8337,27,5,2009,55287,-1.5469944001011535,-0.4680616253407944,0.1786096792401657,high,low,low,Low,High,Low,0
8338,27,5,2009,55287,-1.5469944001011535,-0.4680616253407944,0.3307024017721051,high,low,low,Low,High,Low,0
8339,27,6,2009,31252,-1.5469944001011535,-0.4680616253407944,0.1786096792401657,high,low,low,Low,High,Low,0
8340,27,6,2009,31252,-1.5469944001011535,-0.4680616253407944,0.3307024017721051,high,low,low,Low,High,Low,0
8341,27,7,2009,285425,-1.5469944001011535,-0.4680616253407944,0.1786096792401657,high,low,medium,Low,High,Medium,0
8342,27,7,2009,285425,-1.5469944001011535,-0.4680616253407944,0.3307024017721051,high,low,medium,Low,High,Medium,0
8343,27,8,2009,63829,-1.5469944001011535,-0.4680616253407944,0.1786096792401657,high,low,low,Low,High,Low,0
8344,27,8,2009,63829,-1.5469944001011535,-0.4680616253407944,0.3307024017721051,high,low,low,Low,High,Low,0
8345,27,1,2010,72700,-1.5469944001011535,-0.4250813408145664,0.3037693154904077,high,low,low,Low,High,Low,0
8346,27,1,2010,72700,-1.5469944001011535,-0.4250813408145664,0.5033910138135784,high,low,low,Low,High,Low,0
8347,27,3,2010,259211,-1.5469944001011535,-0.4250813408145664,0.3037693154904077,high,low,medium,Low,High,Medium,0
8348,27,3,2010,259211,-1.5469944001011535,-0.4250813408145664,0.5033910138135784,high,low,medium,Low,High,Medium,0
8349,27,4,2010,94217,-1.5469944001011535,-0.4250813408145664,0.3037693154904077,high,low,low,Low,High,Low,0
8350,27,4,2010,94217,-1.5469944001011535,-0.4250813408145664,0.5033910138135784,high,low,low,Low,High,Low,0
8351,27,5,2010,50060,-1.5469944001011535,-0.4250813408145664,0.3037693154904077,high,low,low,Low,High,Low,0
8352,27,5,2010,50060,-1.5469944001011535,-0.4250813408145664,0.5033910138135784,high,low,low,Low,High,Low,0
8353,27,6,2010,28453,-1.5469944001011535,-0.4250813408145664,0.3037693154904077,high,low,low,Low,High,Low,0
8354,27,6,2010,28453,-1.5469944001011535,-0.4250813408145664,0.5033910138135784,high,low,low,Low,High,Low,0
8355,27,7,2010,306078,-1.5469944001011535,-0.4250813408145664,0.3037693154904077,high,low,medium,Low,High,Medium,0
8356,27,7,2010,306078,-1.5469944001011535,-0.4250813408145664,0.5033910138135784,high,low,medium,Low,High,Medium,0
8357,27,8,2010,55741,-1.5469944001011535,-0.4250813408145664,0.3037693154904077,high,low,low,Low,High,Low,0
8358,27,8,2010,55741,-1.5469944001011535,-0.4250813408145664,0.5033910138135784,high,low,low,Low,High,Low,0
8359,27,1,2011,77409,-1.5469944001011535,-0.4024820837198675,0.1009790187811544,high,low,low,Low,High,Low,0
8360,27,1,2011,77409,-1.5469944001011535,-0.4024820837198675,0.2293072534174785,high,low,low,Low,High,Low,0
8361,27,3,2011,264311,-1.5469944001011535,-0.4024820837198675,0.1009790187811544,high,low,medium,Low,High,Medium,0
8362,27,3,2011,264311,-1.5469944001011535,-0.4024820837198675,0.2293072534174785,high,low,medium,Low,High,Medium,0
8363,27,4,2011,95670,-1.5469944001011535,-0.4024820837198675,0.1009790187811544,high,low,low,Low,High,Low,0
8364,27,4,2011,95670,-1.5469944001011535,-0.4024820837198675,0.2293072534174785,high,low,low,Low,High,Low,0
8365,27,5,2011,53457,-1.5469944001011535,-0.4024820837198675,0.1009790187811544,high,low,low,Low,High,Low,0
8366,27,5,2011,53457,-1.5469944001011535,-0.4024820837198675,0.2293072534174785,high,low,low,Low,High,Low,0
8367,27,6,2011,31195,-1.5469944001011535,-0.4024820837198675,0.1009790187811544,high,low,low,Low,High,Low,0
8368,27,6,2011,31195,-1.5469944001011535,-0.4024820837198675,0.2293072534174785,high,low,low,Low,High,Low,0
8369,27,7,2011,318249,-1.5469944001011535,-0.4024820837198675,0.1009790187811544,high,low,medium,Low,High,Medium,0
8370,27,7,2011,318249,-1.5469944001011535,-0.4024820837198675,0.2293072534174785,high,low,medium,Low,High,Medium,0
8371,27,8,2011,65428,-1.5469944001011535,-0.4024820837198675,0.1009790187811544,high,low,low,Low,High,Low,0
8372,27,8,2011,65428,-1.5469944001011535,-0.4024820837198675,0.2293072534174785,high,low,low,Low,High,Low,0
8373,27,1,2012,77723,-1.5469944001011535,-0.3850364579478712,0.1595980889236731,high,low,low,Low,High,Low,0
8374,27,1,2012,77723,-1.5469944001011535,-0.3850364579478712,0.3069379138764898,high,low,low,Low,High,Low,0
8375,27,3,2012,268531,-1.5469944001011535,-0.3850364579478712,0.1595980889236731,high,low,medium,Low,High,Medium,0
8376,27,3,2012,268531,-1.5469944001011535,-0.3850364579478712,0.3069379138764898,high,low,medium,Low,High,Medium,0
8377,27,4,2012,95296,-1.5469944001011535,-0.3850364579478712,0.1595980889236731,high,low,low,Low,High,Low,0
8378,27,4,2012,95296,-1.5469944001011535,-0.3850364579478712,0.3069379138764898,high,low,low,Low,High,Low,0
8379,27,5,2012,53034,-1.5469944001011535,-0.3850364579478712,0.1595980889236731,high,low,low,Low,High,Low,0
8380,27,5,2012,53034,-1.5469944001011535,-0.3850364579478712,0.3069379138764898,high,low,low,Low,High,Low,0
8381,27,6,2012,36186,-1.5469944001011535,-0.3850364579478712,0.1595980889236731,high,low,low,Low,High,Low,0
8382,27,6,2012,36186,-1.5469944001011535,-0.3850364579478712,0.3069379138764898,high,low,low,Low,High,Low,0
8383,27,7,2012,323485,-1.5469944001011535,-0.3850364579478712,0.1595980889236731,high,low,medium,Low,High,Medium,0
8384,27,7,2012,323485,-1.5469944001011535,-0.3850364579478712,0.3069379138764898,high,low,medium,Low,High,Medium,0
8385,27,8,2012,65823,-1.5469944001011535,-0.3850364579478712,0.1595980889236731,high,low,low,Low,High,Low,0
8386,27,8,2012,65823,-1.5469944001011535,-0.3850364579478712,0.3069379138764898,high,low,low,Low,High,Low,0
8387,27,1,2013,77223,-1.5469944001011535,-0.3906737634076558,0.1421707978002218,high,low,low,Low,High,Low,0
8388,27,1,2013,77223,-1.5469944001011535,-0.3906737634076558,0.3750627791772544,high,low,low,Low,High,Low,0
8389,27,3,2013,266276,-1.5469944001011535,-0.3906737634076558,0.1421707978002218,high,low,medium,Low,High,Medium,0
8390,27,3,2013,266276,-1.5469944001011535,-0.3906737634076558,0.3750627791772544,high,low,medium,Low,High,Medium,0
8391,27,4,2013,95865,-1.5469944001011535,-0.3906737634076558,0.1421707978002218,high,low,low,Low,High,Low,0
8392,27,4,2013,95865,-1.5469944001011535,-0.3906737634076558,0.3750627791772544,high,low,low,Low,High,Low,0
8393,27,5,2013,53777,-1.5469944001011535,-0.3906737634076558,0.1421707978002218,high,low,low,Low,High,Low,0
8394,27,5,2013,53777,-1.5469944001011535,-0.3906737634076558,0.3750627791772544,high,low,low,Low,High,Low,0
8395,27,6,2013,34767,-1.5469944001011535,-0.3906737634076558,0.1421707978002218,high,low,low,Low,High,Low,0
8396,27,6,2013,34767,-1.5469944001011535,-0.3906737634076558,0.3750627791772544,high,low,low,Low,High,Low,0
8397,27,7,2013,336781,-1.5469944001011535,-0.3906737634076558,0.1421707978002218,high,low,high,Low,High,High,0
8398,27,7,2013,336781,-1.5469944001011535,-0.3906737634076558,0.3750627791772544,high,low,high,Low,High,High,0
8399,27,8,2013,66682,-1.5469944001011535,-0.3906737634076558,0.1421707978002218,high,low,low,Low,High,Low,0
8400,27,8,2013,66682,-1.5469944001011535,-0.3906737634076558,0.3750627791772544,high,low,low,Low,High,Low,0
8401,28,0,1990,158889,0.894539859623269,-0.5762878831175478,0.8741170249851817,high,medium,low,Medium,High,Low,3
8402,28,1,1990,21383,0.894539859623269,-0.5762878831175478,0.8741170249851817,high,medium,low,Medium,High,Low,3
8403,28,2,1990,111714,0.894539859623269,-0.5762878831175478,0.8741170249851817,high,medium,low,Medium,High,Low,3
8404,28,3,1990,140000,0.894539859623269,-0.5762878831175478,0.8741170249851817,high,medium,low,Medium,High,Low,3
8405,28,4,1990,43271,0.894539859623269,-0.5762878831175478,0.8741170249851817,high,medium,low,Medium,High,Low,3
8406,28,5,1990,12423,0.894539859623269,-0.5762878831175478,0.8741170249851817,high,medium,low,Medium,High,Low,3
8407,28,6,1990,20000,0.894539859623269,-0.5762878831175478,0.8741170249851817,high,medium,low,Medium,High,Low,3
8408,28,7,1990,64286,0.894539859623269,-0.5762878831175478,0.8741170249851817,high,medium,low,Medium,High,Low,3
8409,28,0,1991,152762,0.894539859623269,-0.5500694092039932,0.8772856233712638,high,medium,low,Medium,High,Low,3
8410,28,1,1991,16448,0.894539859623269,-0.5500694092039932,0.8772856233712638,high,medium,low,Medium,High,Low,3
8411,28,2,1991,111786,0.894539859623269,-0.5500694092039932,0.8772856233712638,high,medium,low,Medium,High,Low,3
8412,28,3,1991,144231,0.894539859623269,-0.5500694092039932,0.8772856233712638,high,medium,low,Medium,High,Low,3
8413,28,4,1991,37669,0.894539859623269,-0.5500694092039932,0.8772856233712638,high,medium,low,Medium,High,Low,3
8414,28,5,1991,13228,0.894539859623269,-0.5500694092039932,0.8772856233712638,high,medium,low,Medium,High,Low,3
8415,28,6,1991,20000,0.894539859623269,-0.5500694092039932,0.8772856233712638,high,medium,low,Medium,High,Low,3
8416,28,7,1991,62941,0.894539859623269,-0.5500694092039932,0.8772856233712638,high,medium,low,Medium,High,Low,3
8417,28,0,1992,172692,0.894539859623269,-0.5526584001108641,0.8994658120738385,high,medium,medium,Medium,High,Medium,3
8418,28,1,1992,21989,0.894539859623269,-0.5526584001108641,0.8994658120738385,high,medium,low,Medium,High,Low,3
8419,28,2,1992,109740,0.894539859623269,-0.5526584001108641,0.8994658120738385,high,medium,low,Medium,High,Low,3
8420,28,3,1992,144444,0.894539859623269,-0.5526584001108641,0.8994658120738385,high,medium,low,Medium,High,Low,3
8421,28,4,1992,43561,0.894539859623269,-0.5526584001108641,0.8994658120738385,high,medium,low,Medium,High,Low,3
8422,28,5,1992,14383,0.894539859623269,-0.5526584001108641,0.8994658120738385,high,medium,low,Medium,High,Low,3
8423,28,6,1992,26857,0.894539859623269,-0.5526584001108641,0.8994658120738385,high,medium,low,Medium,High,Low,3
8424,28,7,1992,61333,0.894539859623269,-0.5526584001108641,0.8994658120738385,high,medium,low,Medium,High,Low,3
8425,28,0,1993,200000,0.894539859623269,-0.5552473910177349,0.8836228201434284,high,medium,medium,Medium,High,Medium,3
8426,28,1,1993,20482,0.894539859623269,-0.5552473910177349,0.8836228201434284,high,medium,low,Medium,High,Low,3
8427,28,2,1993,106557,0.894539859623269,-0.5552473910177349,0.8836228201434284,high,medium,low,Medium,High,Low,3
8428,28,3,1993,141509,0.894539859623269,-0.5552473910177349,0.8836228201434284,high,medium,low,Medium,High,Low,3
8429,28,4,1993,47076,0.894539859623269,-0.5552473910177349,0.8836228201434284,high,medium,low,Medium,High,Low,3
8430,28,5,1993,15254,0.894539859623269,-0.5552473910177349,0.8836228201434284,high,medium,low,Medium,High,Low,3
8431,28,6,1993,27143,0.894539859623269,-0.5552473910177349,0.8836228201434284,high,medium,low,Medium,High,Low,3
8432,28,7,1993,64000,0.894539859623269,-0.5552473910177349,0.8836228201434284,high,medium,low,Medium,High,Low,3
8433,28,0,1994,201298,0.894539859623269,-0.5578363819246059,0.9168931031972898,high,medium,medium,Medium,High,Medium,3
8434,28,1,1994,15245,0.894539859623269,-0.5578363819246059,0.9168931031972898,high,medium,low,Medium,High,Low,3
8435,28,2,1994,97402,0.894539859623269,-0.5578363819246059,0.9168931031972898,high,medium,low,Medium,High,Low,3
8436,28,3,1994,140741,0.894539859623269,-0.5578363819246059,0.9168931031972898,high,medium,low,Medium,High,Low,3
8437,28,4,1994,43353,0.894539859623269,-0.5578363819246059,0.9168931031972898,high,medium,low,Medium,High,Low,3
8438,28,5,1994,14961,0.894539859623269,-0.5578363819246059,0.9168931031972898,high,medium,low,Medium,High,Low,3
8439,28,6,1994,25000,0.894539859623269,-0.5578363819246059,0.9168931031972898,high,medium,low,Medium,High,Low,3
8440,28,7,1994,61250,0.894539859623269,-0.5578363819246059,0.9168931031972898,high,medium,low,Medium,High,Low,3
8441,28,0,1995,160232,0.894539859623269,-0.5604253728314768,0.872532725792141,high,medium,low,Medium,High,Low,3
8442,28,1,1995,21972,0.894539859623269,-0.5604253728314768,0.872532725792141,high,medium,low,Medium,High,Low,3
8443,28,2,1995,119791,0.894539859623269,-0.5604253728314768,0.872532725792141,high,medium,low,Medium,High,Low,3
8444,28,3,1995,140000,0.894539859623269,-0.5604253728314768,0.872532725792141,high,medium,low,Medium,High,Low,3
8445,28,4,1995,53291,0.894539859623269,-0.5604253728314768,0.872532725792141,high,medium,low,Medium,High,Low,3
8446,28,5,1995,14970,0.894539859623269,-0.5604253728314768,0.872532725792141,high,medium,low,Medium,High,Low,3
8447,28,6,1995,23333,0.894539859623269,-0.5604253728314768,0.872532725792141,high,medium,low,Medium,High,Low,3
8448,28,7,1995,62500,0.894539859623269,-0.5604253728314768,0.872532725792141,high,medium,low,Medium,High,Low,3
8449,28,0,1996,158831,0.894539859623269,-0.5630143637383478,0.8281723483869917,high,medium,low,Medium,High,Low,3
8450,28,1,1996,22572,0.894539859623269,-0.5630143637383478,0.8281723483869917,high,medium,low,Medium,High,Low,3
8451,28,2,1996,64137,0.894539859623269,-0.5630143637383478,0.8281723483869917,high,medium,low,Medium,High,Low,3
8452,28,3,1996,157368,0.894539859623269,-0.5630143637383478,0.8281723483869917,high,medium,low,Medium,High,Low,3
8453,28,4,1996,51627,0.894539859623269,-0.5630143637383478,0.8281723483869917,high,medium,low,Medium,High,Low,3
8454,28,5,1996,15242,0.894539859623269,-0.5630143637383478,0.8281723483869917,high,medium,low,Medium,High,Low,3
8455,28,6,1996,23333,0.894539859623269,-0.5630143637383478,0.8281723483869917,high,medium,low,Medium,High,Low,3
8456,28,7,1996,62845,0.894539859623269,-0.5630143637383478,0.8281723483869917,high,medium,low,Medium,High,Low,3
8457,28,0,1997,131429,0.894539859623269,-0.5656033546452186,0.9406575910929056,high,medium,low,Medium,High,Low,3
8458,28,1,1997,16582,0.894539859623269,-0.5656033546452186,0.9406575910929056,high,medium,low,Medium,High,Low,3
8459,28,2,1997,126495,0.894539859623269,-0.5656033546452186,0.9406575910929056,high,medium,low,Medium,High,Low,3
8460,28,3,1997,139286,0.894539859623269,-0.5656033546452186,0.9406575910929056,high,medium,low,Medium,High,Low,3
8461,28,4,1997,44419,0.894539859623269,-0.5656033546452186,0.9406575910929056,high,medium,low,Medium,High,Low,3
8462,28,5,1997,16050,0.894539859623269,-0.5656033546452186,0.9406575910929056,high,medium,low,Medium,High,Low,3
8463,28,6,1997,24444,0.894539859623269,-0.5656033546452186,0.9406575910929056,high,medium,low,Medium,High,Low,3
8464,28,7,1997,62976,0.894539859623269,-0.5656033546452186,0.9406575910929056,high,medium,low,Medium,High,Low,3
8465,28,0,1998,131429,0.894539859623269,-0.5681923455520896,0.9406575910929056,high,medium,low,Medium,High,Low,3
8466,28,1,1998,19062,0.894539859623269,-0.5681923455520896,0.9406575910929056,high,medium,low,Medium,High,Low,3
8467,28,2,1998,147857,0.894539859623269,-0.5681923455520896,0.9406575910929056,high,medium,low,Medium,High,Low,3
8468,28,3,1998,215536,0.894539859623269,-0.5681923455520896,0.9406575910929056,high,medium,medium,Medium,High,Medium,3
8469,28,4,1998,49760,0.894539859623269,-0.5681923455520896,0.9406575910929056,high,medium,low,Medium,High,Low,3
8470,28,5,1998,15421,0.894539859623269,-0.5681923455520896,0.9406575910929056,high,medium,low,Medium,High,Low,3
8471,28,6,1998,24000,0.894539859623269,-0.5681923455520896,0.9406575910929056,high,medium,low,Medium,High,Low,3
8472,28,7,1998,64706,0.894539859623269,-0.5681923455520896,0.9406575910929056,high,medium,low,Medium,High,Low,3
8473,28,0,1999,124202,0.894539859623269,-0.5707813364589606,0.8123293564565817,high,medium,low,Medium,High,Low,3
8474,28,1,1999,25047,0.894539859623269,-0.5707813364589606,0.8123293564565817,high,medium,low,Medium,High,Low,3
8475,28,2,1999,134056,0.894539859623269,-0.5707813364589606,0.8123293564565817,high,medium,low,Medium,High,Low,3
8476,28,3,1999,210286,0.894539859623269,-0.5707813364589606,0.8123293564565817,high,medium,medium,Medium,High,Medium,3
8477,28,4,1999,52531,0.894539859623269,-0.5707813364589606,0.8123293564565817,high,medium,low,Medium,High,Low,3
8478,28,5,1999,13111,0.894539859623269,-0.5707813364589606,0.8123293564565817,high,medium,low,Medium,High,Low,3
8479,28,6,1999,24000,0.894539859623269,-0.5707813364589606,0.8123293564565817,high,medium,low,Medium,High,Low,3
8480,28,7,1999,63112,0.894539859623269,-0.5707813364589606,0.8123293564565817,high,medium,low,Medium,High,Low,3
8481,28,0,2000,123479,0.894539859623269,-0.5733703273658314,0.8297566475800331,high,medium,low,Medium,High,Low,3
8482,28,1,2000,22475,0.894539859623269,-0.5733703273658314,0.8297566475800331,high,medium,low,Medium,High,Low,3
8483,28,2,2000,312986,0.894539859623269,-0.5733703273658314,0.8297566475800331,high,medium,medium,Medium,High,Medium,3
8484,28,3,2000,231200,0.894539859623269,-0.5733703273658314,0.8297566475800331,high,medium,medium,Medium,High,Medium,3
8485,28,4,2000,57884,0.894539859623269,-0.5733703273658314,0.8297566475800331,high,medium,low,Medium,High,Low,3
8486,28,5,2000,15855,0.894539859623269,-0.5733703273658314,0.8297566475800331,high,medium,low,Medium,High,Low,3
8487,28,6,2000,22727,0.894539859623269,-0.5733703273658314,0.8297566475800331,high,medium,low,Medium,High,Low,3
8488,28,7,2000,63105,0.894539859623269,-0.5733703273658314,0.8297566475800331,high,medium,low,Medium,High,Low,3
8489,28,0,2001,124794,0.894539859623269,-0.5759593182727024,0.8519368362826076,high,medium,low,Medium,High,Low,3
8490,28,1,2001,19431,0.894539859623269,-0.5759593182727024,0.8519368362826076,high,medium,low,Medium,High,Low,3
8491,28,2,2001,311689,0.894539859623269,-0.5759593182727024,0.8519368362826076,high,medium,medium,Medium,High,Medium,3
8492,28,3,2001,229878,0.894539859623269,-0.5759593182727024,0.8519368362826076,high,medium,medium,Medium,High,Medium,3
8493,28,4,2001,60284,0.894539859623269,-0.5759593182727024,0.8519368362826076,high,medium,low,Medium,High,Low,3
8494,28,5,2001,15445,0.894539859623269,-0.5759593182727024,0.8519368362826076,high,medium,low,Medium,High,Low,3
8495,28,6,2001,22241,0.894539859623269,-0.5759593182727024,0.8519368362826076,high,medium,low,Medium,High,Low,3
8496,28,7,2001,62931,0.894539859623269,-0.5759593182727024,0.8519368362826076,high,medium,low,Medium,High,Low,3
8497,28,0,2002,128120,0.894539859623269,-0.5785483091795732,0.8836228201434284,high,medium,low,Medium,High,Low,3
8498,28,1,2002,26041,0.894539859623269,-0.5785483091795732,0.8836228201434284,high,medium,low,Medium,High,Low,3
8499,28,2,2002,311690,0.894539859623269,-0.5785483091795732,0.8836228201434284,high,medium,medium,Medium,High,Medium,3
8500,28,3,2002,236013,0.894539859623269,-0.5785483091795732,0.8836228201434284,high,medium,medium,Medium,High,Medium,3
8501,28,4,2002,59384,0.894539859623269,-0.5785483091795732,0.8836228201434284,high,medium,low,Medium,High,Low,3
8502,28,5,2002,18428,0.894539859623269,-0.5785483091795732,0.8836228201434284,high,medium,low,Medium,High,Low,3
8503,28,6,2002,21732,0.894539859623269,-0.5785483091795732,0.8836228201434284,high,medium,low,Medium,High,Low,3
8504,28,7,2002,62852,0.894539859623269,-0.5785483091795732,0.8836228201434284,high,medium,low,Medium,High,Low,3
8505,28,0,2004,100819,0.894539859623269,-0.5837262909933151,0.8962972136877564,high,medium,low,Medium,High,Low,3
8506,28,1,2004,27641,0.894539859623269,-0.5837262909933151,0.8962972136877564,high,medium,low,Medium,High,Low,3
8507,28,2,2004,312202,0.894539859623269,-0.5837262909933151,0.8962972136877564,high,medium,medium,Medium,High,Medium,3
8508,28,3,2004,288786,0.894539859623269,-0.5837262909933151,0.8962972136877564,high,medium,medium,Medium,High,Medium,3
8509,28,4,2004,66430,0.894539859623269,-0.5837262909933151,0.8962972136877564,high,medium,low,Medium,High,Low,3
8510,28,5,2004,15999,0.894539859623269,-0.5837262909933151,0.8962972136877564,high,medium,low,Medium,High,Low,3
8511,28,6,2004,20409,0.894539859623269,-0.5837262909933151,0.8962972136877564,high,medium,low,Medium,High,Low,3
8512,28,7,2004,62585,0.894539859623269,-0.5837262909933151,0.8962972136877564,high,medium,low,Medium,High,Low,3
8513,28,0,2005,125043,0.894539859623269,-0.5863152819001861,0.8757013241782231,high,medium,low,Medium,High,Low,3
8514,28,1,2005,29434,0.894539859623269,-0.5863152819001861,0.8757013241782231,high,medium,low,Medium,High,Low,3
8515,28,2,2005,312125,0.894539859623269,-0.5863152819001861,0.8757013241782231,high,medium,medium,Medium,High,Medium,3
8516,28,3,2005,221220,0.894539859623269,-0.5863152819001861,0.8757013241782231,high,medium,medium,Medium,High,Medium,3
8517,28,4,2005,72118,0.894539859623269,-0.5863152819001861,0.8757013241782231,high,medium,low,Medium,High,Low,3
8518,28,5,2005,15859,0.894539859623269,-0.5863152819001861,0.8757013241782231,high,medium,low,Medium,High,Low,3
8519,28,6,2005,20768,0.894539859623269,-0.5863152819001861,0.8757013241782231,high,medium,low,Medium,High,Low,3
8520,28,7,2005,62409,0.894539859623269,-0.5863152819001861,0.8757013241782231,high,medium,low,Medium,High,Low,3
8521,28,0,2006,125016,0.894539859623269,-0.5805955850529122,0.8867914185295104,high,medium,low,Medium,High,Low,3
8522,28,1,2006,30794,0.894539859623269,-0.5805955850529122,0.8867914185295104,high,medium,low,Medium,High,Low,3
8523,28,2,2006,311678,0.894539859623269,-0.5805955850529122,0.8867914185295104,high,medium,medium,Medium,High,Medium,3
8524,28,3,2006,220517,0.894539859623269,-0.5805955850529122,0.8867914185295104,high,medium,medium,Medium,High,Medium,3
8525,28,4,2006,73941,0.894539859623269,-0.5805955850529122,0.8867914185295104,high,medium,low,Medium,High,Low,3
8526,28,5,2006,18397,0.894539859623269,-0.5805955850529122,0.8867914185295104,high,medium,low,Medium,High,Low,3
8527,28,6,2006,20383,0.894539859623269,-0.5805955850529122,0.8867914185295104,high,medium,low,Medium,High,Low,3
8528,28,7,2006,62251,0.894539859623269,-0.5805955850529122,0.8867914185295104,high,medium,low,Medium,High,Low,3
8529,28,0,2007,128870,0.894539859623269,-0.5860150703668248,0.8677798282130178,high,medium,low,Medium,High,Low,3
8530,28,1,2007,29107,0.894539859623269,-0.5860150703668248,0.8677798282130178,high,medium,low,Medium,High,Low,3
8531,28,2,2007,311711,0.894539859623269,-0.5860150703668248,0.8677798282130178,high,medium,medium,Medium,High,Medium,3
